422.3215	211.4167
423.3453	211.4167
423.3453	211.9286
424.3691	211.9286
424.3691	212.4405
425.3929	212.4405
425.3929	212.9524
426.9287	212.9524
426.9287	213.4643
429.4882	213.4643
429.4882	213.9762
430.0001	213.9762
430.0001	214.4881
431.0239	214.4881
431.0239	215.0000
431.5358	215.0000
431.5358	215.5119
432.0477	215.5119
432.0477	216.0239
432.5596	216.0239
432.5596	216.5358
433.0715	216.5358
433.0715	217.0477
433.5834	217.0477
433.5834	217.5596
434.6072	217.5596
434.6072	218.0715
435.1191	218.0715
435.1191	218.5834
435.6310	218.5834
435.6310	219.0953
436.1429	219.0953
436.1429	219.6072
436.6548	219.6072
436.6548	220.1191
437.1667	220.1191
437.1667	221.1429
436.6548	221.1429
436.6548	226.7739
437.1667	226.7739
437.1667	227.7977
436.6548	227.7977
436.6548	229.3334
436.1429	229.3334
436.1429	229.8453
433.5834	229.8453
433.5834	230.3572
432.0477	230.3572
432.0477	230.8691
431.0239	230.8691
431.0239	231.3810
430.0001	231.3810
430.0001	231.8929
429.4882	231.8929
429.4882	232.4048
428.9763	232.4048
428.9763	232.9167
427.9525	232.9167
427.9525	233.4286
426.9287	233.4286
426.9287	233.9405
426.4167	233.9405
426.4167	234.4524
422.8334	234.4524
422.8334	234.9643
420.2739	234.9643
420.2739	235.4762
419.2501	235.4762
419.2501	235.9881
418.2263	235.9881
418.2263	236.5000
417.7144	236.5000
417.7144	237.0119
417.2025	237.0119
417.2025	237.5239
416.6906	237.5239
416.6906	238.0358
416.1787	238.0358
416.1787	238.5477
415.6667	238.5477
415.6667	239.5715
415.1548	239.5715
415.1548	240.0834
414.6429	240.0834
414.6429	240.5953
414.1310	240.5953
414.1310	241.1072
413.6191	241.1072
413.6191	241.6191
413.1072	241.6191
413.1072	242.1310
412.5953	242.1310
412.5953	243.1548
412.0834	243.1548
412.0834	244.1786
411.5715	244.1786
411.5715	245.2024
411.0596	245.2024
411.0596	246.7381
410.5477	246.7381
410.5477	247.7620
410.0358	247.7620
410.0358	248.7858
409.5239	248.7858
409.5239	250.3215
409.0120	250.3215
409.0120	251.3453
408.5001	251.3453
408.5001	252.3691
407.9882	252.3691
407.9882	253.3929
407.4763	253.3929
407.4763	254.4167
406.9644	254.4167
