356.7977	200.6667
359.8691	200.6667
359.8691	201.1786
360.8929	201.1786
360.8929	201.6905
361.4048	201.6905
361.4048	202.2024
362.4286	202.2024
362.4286	202.7143
363.4525	202.7143
363.4525	203.2262
363.9644	203.2262
363.9644	203.7381
364.4763	203.7381
364.4763	204.2500
364.9882	204.2500
364.9882	204.7619
365.5001	204.7619
365.5001	205.2738
366.0120	205.2738
366.0120	206.2977
366.5239	206.2977
366.5239	206.8096
367.0358	206.8096
367.0358	207.8334
367.5477	207.8334
367.5477	208.3453
368.0596	208.3453
368.0596	208.8572
368.5715	208.8572
368.5715	209.3691
369.0834	209.3691
369.0834	209.8810
369.5953	209.8810
369.5953	210.3929
370.6191	210.3929
370.6191	210.9048
371.6429	210.9048
371.6429	211.4167
374.2025	211.4167
374.2025	211.9286
378.2977	211.9286
378.2977	211.4167
381.3691	211.4167
381.3691	211.9286
382.9048	211.9286
382.9048	212.4405
384.4405	212.4405
384.4405	212.9524
385.4644	212.9524
385.4644	213.4643
387.0001	213.4643
387.0001	213.9762
388.5358	213.9762
388.5358	214.4881
389.5596	214.4881
389.5596	215.0000
390.5834	215.0000
390.5834	215.5119
391.0953	215.5119
391.0953	216.0239
391.6072	216.0239
391.6072	216.5358
392.1191	216.5358
392.1191	217.0477
392.6310	217.0477
392.6310	217.5596
393.6548	217.5596
393.6548	218.0715
394.1667	218.0715
394.1667	218.5834
394.6786	218.5834
394.6786	219.0953
395.1906	219.0953
395.1906	219.6072
395.7025	219.6072
395.7025	220.1191
396.2144	220.1191
396.2144	220.6310
396.7263	220.6310
396.7263	221.1429
397.7501	221.1429
397.7501	221.6548
398.7739	221.6548
398.7739	222.1667
399.7977	222.1667
399.7977	222.6786
400.3096	222.6786
400.3096	223.1905
400.8215	223.1905
400.8215	223.7024
401.3334	223.7024
401.3334	224.2143
402.3572	224.2143
402.3572	224.7262
402.8691	224.7262
402.8691	225.2381
403.3810	225.2381
403.3810	225.7500
403.8929	225.7500
403.8929	226.2619
404.4048	226.2619
404.4048	227.2858
404.9167	227.2858
404.9167	227.7977
405.4286	227.7977
405.4286	228.3096
405.9406	228.3096
405.9406	229.3334
406.4525	229.3334
406.4525	231.3810
406.9644	231.3810
406.9644	232.4048
407.4763	232.4048
407.4763	233.4286
407.9882	233.4286
407.9882	233.9405
408.5001	233.9405
408.5001	234.4524
409.0120	234.4524
409.0120	234.9643
409.5239	234.9643
409.5239	235.4762
410.0358	235.4762
410.0358	235.9881
411.0596	235.9881
411.0596	236.5000
412.0834	236.5000
412.0834	237.0119
413.1072	237.0119
413.1072	237.5239
414.1310	237.5239
414.1310	238.0358
415.1548	238.0358
415.1548	238.5477
416.1787	238.5477
416.1787	239.0596
418.2263	239.0596
418.2263	239.5715
419.2501	239.5715
419.2501	240.0834
419.7620	240.0834
419.7620	240.5953
420.2739	240.5953
420.2739	241.1072
420.7858	241.1072
420.7858	241.6191
421.8096	241.6191
421.8096	242.1310
422.8334	242.1310
422.8334	242.6429
423.3453	242.6429
423.3453	243.1548
423.8572	243.1548
423.8572	243.6667
424.3691	243.6667
424.3691	244.1786
425.3929	244.1786
425.3929	244.6905
426.4167	244.6905
426.4167	245.2024
426.9287	245.2024
426.9287	245.7143
427.4406	245.7143
427.4406	246.2262
428.4644	246.2262
428.4644	246.7381
428.9763	246.7381
428.9763	247.2500
430.0001	247.2500
430.0001	247.7620
430.5120	247.7620
430.5120	248.7858
431.0239	248.7858
431.0239	249.2977
431.5358	249.2977
431.5358	250.3215
432.0477	250.3215
432.0477	250.8334
432.5596	250.8334
432.5596	251.3453
433.0715	251.3453
433.0715	251.8572
433.5834	251.8572
433.5834	252.8810
434.0953	252.8810
434.0953	253.9048
434.6072	253.9048
434.6072	254.9286
435.1191	254.9286
435.1191	255.9524
435.6310	255.9524
435.6310	256.9762
436.1429	256.9762
436.1429	259.0239
436.6548	259.0239
436.6548	271.8215
437.1667	271.8215
437.1667	274.3810
436.6548	274.3810
436.6548	276.4286
436.1429	276.4286
436.1429	277.4524
435.6310	277.4524
435.6310	277.9643
435.1191	277.9643
435.1191	278.9881
434.6072	278.9881
434.6072	280.0120
434.0953	280.0120
434.0953	281.5477
433.5834	281.5477
433.5834	284.1072
433.0715	284.1072
433.0715	285.6429
432.5596	285.6429
432.5596	286.6667
432.0477	286.6667
432.0477	287.6905
431.5358	287.6905
431.5358	288.7143
431.0239	288.7143
431.0239	289.2262
430.5120	289.2262
430.5120	289.7382
429.4882	289.7382
429.4882	290.2501
428.4644	290.2501
428.4644	290.7620
427.4406	290.7620
427.4406	291.2739
426.4167	291.2739
426.4167	291.7858
425.3929	291.7858
425.3929	292.2977
424.8810	292.2977
424.8810	292.8096
424.3691	292.8096
424.3691	293.3215
423.8572	293.3215
423.8572	293.8334
423.3453	293.8334
423.3453	294.3453
422.3215	294.3453
422.3215	294.8572
420.2739	294.8572
420.2739	295.3691
417.7144	295.3691
417.7144	295.8810
416.1787	295.8810
416.1787	296.3929
415.1548	296.3929
415.1548	296.9048
414.1310	296.9048
414.1310	297.4167
413.6191	297.4167
413.6191	297.9286
412.5953	297.9286
412.5953	298.4405
412.0834	298.4405
412.0834	298.9524
409.5239	298.9524
409.5239	299.4643
407.4763	299.4643
407.4763	299.9762
406.4525	299.9762
406.4525	300.4882
405.9406	300.4882
405.9406	299.9762
404.9167	299.9762
404.9167	299.4643
403.8929	299.4643
403.8929	298.9524
401.3334	298.9524
401.3334	298.4405
398.2620	298.4405
398.2620	298.9524
395.7025	298.9524
395.7025	299.4643
394.6786	299.4643
394.6786	299.9762
393.6548	299.9762
393.6548	300.4882
393.1429	300.4882
393.1429	301.0001
390.5834	301.0001
390.5834	300.4882
388.0239	300.4882
388.0239	301.0001
385.4644	301.0001
385.4644	301.5120
382.9048	301.5120
382.9048	302.0239
380.8572	302.0239
380.8572	302.5358
378.8096	302.5358
378.8096	302.0239
378.2977	302.0239
378.2977	301.5120
377.2739	301.5120
377.2739	301.0001
376.2501	301.0001
376.2501	300.4882
373.6905	300.4882
373.6905	299.9762
371.1310	299.9762
371.1310	300.4882
368.5715	300.4882
368.5715	301.0001
364.9882	301.0001
364.9882	301.5120
362.4286	301.5120
362.4286	302.0239
361.4048	302.0239
361.4048	302.5358
359.8691	302.5358
359.8691	302.0239
353.7263	302.0239
353.7263	302.5358
352.1905	302.5358
352.1905	302.0239
349.6310	302.0239
349.6310	301.5120
347.0715	301.5120
347.0715	302.0239
344.5120	302.0239
344.5120	302.5358
343.4882	302.5358
343.4882	303.0477
342.4644	303.0477
342.4644	303.5596
341.4405	303.5596
341.4405	304.0715
340.9286	304.0715
340.9286	304.5834
340.4167	304.5834
340.4167	305.0953
337.8572	305.0953
337.8572	305.6072
336.3215	305.6072
336.3215	306.1191
332.2263	306.1191
332.2263	305.6072
331.7143	305.6072
331.7143	305.0953
331.2024	305.0953
331.2024	304.5834
330.1786	304.5834
330.1786	304.0715
329.1548	304.0715
329.1548	303.5596
326.5953	303.5596
326.5953	303.0477
323.5239	303.0477
323.5239	302.5358
320.9643	302.5358
320.9643	302.0239
319.4286	302.0239
319.4286	301.5120
317.8929	301.5120
317.8929	301.0001
316.8691	301.0001
316.8691	299.9762
316.3572	299.9762
316.3572	297.4167
315.8453	297.4167
315.8453	294.8572
315.3334	294.8572
315.3334	293.8334
314.8215	293.8334
314.8215	292.8096
314.3096	292.8096
314.3096	291.7858
313.7977	291.7858
313.7977	290.7620
313.2858	290.7620
313.2858	290.2501
312.7739	290.2501
312.7739	289.7382
312.2620	289.7382
312.2620	289.2262
311.7501	289.2262
311.7501	288.7143
311.2382	288.7143
311.2382	288.2024
310.7262	288.2024
310.7262	287.6905
310.2143	287.6905
310.2143	287.1786
309.1905	287.1786
309.1905	286.6667
308.1667	286.6667
308.1667	286.1548
306.6310	286.1548
306.6310	285.6429
304.0715	285.6429
304.0715	283.0834
303.5596	283.0834
303.5596	280.5239
303.0477	280.5239
303.0477	278.9881
302.5358	278.9881
302.5358	277.9643
302.0239	277.9643
302.0239	276.9405
301.5120	276.9405
301.5120	276.4286
301.0001	276.4286
301.0001	273.8691
300.4882	273.8691
300.4882	272.8453
299.9762	272.8453
299.9762	271.8215
299.4643	271.8215
299.4643	270.7977
298.9524	270.7977
298.9524	270.2858
298.4405	270.2858
298.4405	269.7739
297.9286	269.7739
297.9286	269.2620
297.4167	269.2620
297.4167	268.7501
296.9048	268.7501
296.9048	268.2381
295.8810	268.2381
295.8810	267.7262
294.8572	267.7262
294.8572	267.2143
292.8096	267.2143
292.8096	266.7024
292.2977	266.7024
292.2977	265.6786
291.7858	265.6786
291.7858	265.1667
291.2739	265.1667
291.2739	263.6310
291.7858	263.6310
291.7858	263.1191
294.3453	263.1191
294.3453	262.6072
295.3691	262.6072
295.3691	262.0953
296.3929	262.0953
296.3929	261.5834
297.4167	261.5834
297.4167	261.0715
297.9286	261.0715
297.9286	260.5596
298.4405	260.5596
298.4405	260.0477
298.9524	260.0477
298.9524	259.5358
299.4643	259.5358
299.4643	259.0239
299.9762	259.0239
299.9762	258.5120
300.4882	258.5120
300.4882	258.0000
301.0001	258.0000
301.0001	256.9762
301.5120	256.9762
301.5120	255.9524
302.0239	255.9524
302.0239	253.3929
302.5358	253.3929
302.5358	252.3691
303.0477	252.3691
303.0477	250.8334
304.0715	250.8334
304.0715	250.3215
304.5834	250.3215
304.5834	249.8096
305.0953	249.8096
305.0953	249.2977
305.6072	249.2977
305.6072	248.7858
306.1191	248.7858
306.1191	248.2739
306.6310	248.2739
306.6310	247.2500
307.1429	247.2500
307.1429	246.2262
307.6548	246.2262
307.6548	245.7143
308.1667	245.7143
308.1667	245.2024
308.6786	245.2024
308.6786	244.6905
309.1905	244.6905
309.1905	243.6667
309.7024	243.6667
309.7024	242.6429
310.2143	242.6429
310.2143	240.0834
310.7262	240.0834
310.7262	236.5000
311.2382	236.5000
311.2382	235.9881
311.7501	235.9881
311.7501	234.9643
312.2620	234.9643
312.2620	233.9405
312.7739	233.9405
312.7739	231.3810
313.2858	231.3810
313.2858	227.7977
312.7739	227.7977
312.7739	225.2381
312.2620	225.2381
312.2620	224.7262
313.7977	224.7262
313.7977	224.2143
314.8215	224.2143
314.8215	223.7024
315.8453	223.7024
315.8453	223.1905
316.3572	223.1905
316.3572	222.6786
316.8691	222.6786
316.8691	222.1667
317.3810	222.1667
317.3810	221.6548
317.8929	221.6548
317.8929	221.1429
318.4048	221.1429
318.4048	220.6310
318.9167	220.6310
318.9167	220.1191
319.4286	220.1191
319.4286	219.6072
319.9405	219.6072
319.9405	219.0953
320.4524	219.0953
320.4524	218.5834
320.9643	218.5834
320.9643	217.5596
321.4763	217.5596
321.4763	217.0477
321.9882	217.0477
321.9882	216.5358
322.5001	216.5358
322.5001	216.0239
323.0120	216.0239
323.0120	215.5119
323.5239	215.5119
323.5239	214.4881
324.0358	214.4881
324.0358	213.9762
324.5477	213.9762
324.5477	213.4643
325.0596	213.4643
325.0596	212.9524
325.5715	212.9524
325.5715	212.4405
326.0834	212.4405
326.0834	211.9286
326.5953	211.9286
326.5953	211.4167
327.1072	211.4167
327.1072	210.9048
327.6191	210.9048
327.6191	210.3929
329.6667	210.3929
329.6667	209.8810
330.6905	209.8810
330.6905	209.3691
331.7143	209.3691
331.7143	208.8572
332.2263	208.8572
332.2263	208.3453
332.7382	208.3453
332.7382	207.8334
333.7620	207.8334
333.7620	207.3215
334.7858	207.3215
334.7858	206.8096
335.8096	206.8096
335.8096	206.2977
336.3215	206.2977
336.3215	205.7858
336.8334	205.7858
336.8334	205.2738
337.3453	205.2738
337.3453	204.7619
338.3691	204.7619
338.3691	204.2500
338.8810	204.2500
338.8810	203.7381
339.9048	203.7381
339.9048	203.2262
340.9286	203.2262
340.9286	202.7143
344.5120	202.7143
344.5120	202.2024
347.0715	202.2024
347.0715	201.6905
349.6310	201.6905
349.6310	201.1786
351.6786	201.1786
351.6786	200.6667
356.2858	200.6667
356.2858	200.1548
356.7977	200.1548
