335.8096	176.0953
339.3929	176.0953
339.3929	176.6072
341.4405	176.6072
341.4405	177.1191
344.0001	177.1191
344.0001	177.6310
345.0239	177.6310
345.0239	178.1429
346.0477	178.1429
346.0477	178.6548
347.5834	178.6548
347.5834	179.1667
348.0953	179.1667
348.0953	179.6786
348.6072	179.6786
348.6072	180.1905
349.6310	180.1905
349.6310	180.7024
350.1429	180.7024
350.1429	181.2143
351.1667	181.2143
351.1667	181.7262
351.6786	181.7262
351.6786	182.2381
352.1905	182.2381
352.1905	182.7500
352.7024	182.7500
352.7024	183.2619
353.2144	183.2619
353.2144	183.7738
353.7263	183.7738
353.7263	184.2857
354.2382	184.2857
354.2382	184.7977
355.2620	184.7977
355.2620	185.3096
355.7739	185.3096
355.7739	185.8215
356.2858	185.8215
356.2858	186.3334
356.7977	186.3334
356.7977	186.8453
357.3096	186.8453
357.3096	187.3572
357.8215	187.3572
357.8215	187.8691
358.3334	187.8691
358.3334	188.3810
358.8453	188.3810
358.8453	188.8929
359.3572	188.8929
359.3572	189.4048
359.8691	189.4048
359.8691	189.9167
360.3810	189.9167
360.3810	190.4286
361.4048	190.4286
361.4048	190.9405
362.4286	190.9405
362.4286	191.9643
362.9405	191.9643
362.9405	192.4762
363.4525	192.4762
363.4525	192.9881
363.9644	192.9881
363.9644	193.5000
364.4763	193.5000
364.4763	194.0119
364.9882	194.0119
364.9882	194.5238
365.5001	194.5238
365.5001	195.0358
366.0120	195.0358
366.0120	195.5477
366.5239	195.5477
366.5239	196.5715
367.0358	196.5715
367.0358	197.0834
367.5477	197.0834
367.5477	198.1072
368.0596	198.1072
368.0596	199.1310
368.5715	199.1310
368.5715	199.6429
369.0834	199.6429
369.0834	200.1548
369.5953	200.1548
369.5953	200.6667
370.1072	200.6667
370.1072	201.1786
370.6191	201.1786
370.6191	201.6905
371.1310	201.6905
371.1310	202.2024
371.6429	202.2024
371.6429	203.2262
372.1548	203.2262
372.1548	203.7381
372.6667	203.7381
372.6667	204.2500
373.1786	204.2500
373.1786	204.7619
373.6905	204.7619
373.6905	205.2738
374.2025	205.2738
374.2025	205.7858
374.7144	205.7858
374.7144	206.2977
375.7382	206.2977
375.7382	207.3215
376.2501	207.3215
376.2501	207.8334
376.7620	207.8334
376.7620	208.8572
377.2739	208.8572
377.2739	209.3691
377.7858	209.3691
377.7858	210.3929
378.2977	210.3929
378.2977	210.9048
378.8096	210.9048
378.8096	211.4167
379.3215	211.4167
379.3215	211.9286
379.8334	211.9286
379.8334	212.4405
380.3453	212.4405
380.3453	212.9524
380.8572	212.9524
380.8572	213.9762
381.3691	213.9762
381.3691	214.4881
381.8810	214.4881
381.8810	215.5119
382.3929	215.5119
382.3929	216.0239
382.9048	216.0239
382.9048	217.0477
383.4167	217.0477
383.4167	217.5596
383.9286	217.5596
383.9286	218.5834
384.4405	218.5834
384.4405	219.6072
384.9525	219.6072
384.9525	221.1429
385.4644	221.1429
385.4644	222.1667
385.9763	222.1667
385.9763	223.7024
386.4882	223.7024
386.4882	224.7262
